order_id,order_date,customer_id,product_id,quantity,unit_price,discount_pct,channel,payment_method,city,province,order_status,rating
ORD-2025-003712,2025-04-17,CUST-01709,PRD-008,2,208000,0.15,TikTok Shop,COD,Depok,Jawa Barat,Completed,3
ORD-2025-003713,2025-04-17,CUST-02338,PRD-032,3,48000,0.0,Shopee,ShopeePay,Yogyakarta,DI Yogyakarta,Completed,4
ORD-2025-003714,2025-04-17,CUST-02452,PRD-048,2,254000,0.0,Webstore,COD,Balikpapan,Kalimantan Timur,Completed,5
ORD-2025-003715,2025-04-17,CUST-03687,PRD-032,3,48000,0.25,TikTok Shop,Paylater,Balikpapan,Kalimantan Timur,Completed,4
ORD-2025-003716,2025-04-17,CUST-03687,PRD-032,3,48000,0.25,TikTok Shop,Paylater,Balikpapan,Kalimantan Timur,Returned,2
ORD-2025-003717,2025-04-17,CUST-03832,PRD-014,4,193000,0.0,Webstore,COD,Bandar Lampung,Lampung,Completed,5
ORD-2025-003718,2025-04-17,CUST-04649,PRD-019,6,30000,0.25,Tokopedia,OVO,Solo,Jawa Tengah,Completed,5
ORD-2025-003719,2025-04-17,CUST-04830,PRD-006,2,81000,0.0,Shopee,GoPay,Jakarta,DKI Jakarta,Completed,4
ORD-2025-003720,2025-04-17,CUST-05163,PRD-036,3,95000,0.1,Shopee,Credit Card,Semarang,Jawa Tengah,Completed,4
ORD-2025-003721,2025-04-17,CUST-05303,PRD-002,3,131000,0.15,Tokopedia,OVO,Yogyakarta,DI Yogyakarta,Completed,5
ORD-2025-003722,2025-04-17,CUST-05716,PRD-010,3,102000,0.2,Shopee,ShopeePay,Bekasi,Jawa Barat,Completed,5
ORD-2025-003723,2025-04-17,CUST-05780,PRD-017,1,27000,0.15,TikTok Shop,COD,Yogyakarta,DI Yogyakarta,Completed,4
ORD-2025-003724,2025-04-17,CUST-06053,PRD-005,2,126000,0.05,TikTok Shop,Paylater,Bogor,Jawa Barat,Completed,4
ORD-2025-003725,2025-04-17,CUST-06476,PRD-010,2,102000,0.2,TikTok Shop,Bank Transfer,Balikpapan,Kalimantan Timur,Completed,4
ORD-2025-003726,2025-04-17,CUST-07450,PRD-019,3,30000,0.0,TikTok Shop,GoPay,Yogyakarta,DI Yogyakarta,Completed,5
ORD-2025-003727,2025-04-17,CUST-07650,PRD-010,4,102000,0.0,Webstore,Bank Transfer,Surabaya,Jawa Timur,Completed,4
ORD-2025-003728,2025-04-17,CUST-07709,PRD-034,3,37000,0.05,Shopee,Bank Transfer,Surabaya,Jawa Timur,Completed,4
ORD-2025-003729,2025-04-17,CUST-08110,PRD-008,2,197000,0.1,Tokopedia,Bank Transfer,Surabaya,Jawa Timur,Cancelled,
ORD-2025-003730,2025-04-17,CUST-08162,PRD-007,3,89000,0.05,TikTok Shop,OVO,Balikpapan,Kalimantan Timur,Completed,5
ORD-2025-003731,2025-04-17,CUST-08410,PRD-006,3,81000,0.15,Webstore,COD,Makassar,Sulawesi Selatan,Completed,3
ORD-2025-003732,2025-04-17,CUST-08518,PRD-005,3,126000,0.15,Webstore,OVO,Bogor,Jawa Barat,Completed,5
ORD-2025-003733,2025-04-17,CUST-08749,PRD-002,3,131000,0.1,Shopee,Bank Transfer,Bandar Lampung,Lampung,Completed,5
ORD-2025-003734,2025-04-17,CUST-08760,PRD-042,1,310000,0.1,Shopee,COD,Denpasar,Bali,Completed,4
ORD-2025-003735,2025-04-17,CUST-10048,PRD-011,2,146000,0.0,Tokopedia,Paylater,Tangerang,Banten,Completed,5
ORD-2025-003736,2025-04-17,CUST-13819,PRD-030,1,950000,0.0,Tokopedia,DANA,Balikpapan,Kalimantan Timur,Completed,3
ORD-2025-003737,2025-04-18,CUST-01415,PRD-010,2,102000,0.05,Tokopedia,Paylater,Solo,Jawa Tengah,Completed,4
ORD-2025-003738,2025-04-18,CUST-02706,PRD-017,3,30000,0.05,Tokopedia,Paylater,Balikpapan,Kalimantan Timur,Completed,5
ORD-2025-003739,2025-04-18,CUST-04126,PRD-019,2,30000,0.0,TikTok Shop,ShopeePay,Jakarta,DKI Jakarta,Completed,4
ORD-2025-003740,2025-04-18,CUST-04697,PRD-027,3,315000,0.05,Shopee,Paylater,Depok,Jawa Barat,Completed,4
ORD-2025-003741,2025-04-18,CUST-04873,PRD-015,3,34000,0.1,Tokopedia,COD,Malang,Jawa Timur,Completed,5
ORD-2025-003742,2025-04-18,CUST-05521,PRD-004,2,114000,0.0,Webstore,GoPay,Semarang,Jawa Tengah,Completed,5
ORD-2025-003743,2025-04-18,CUST-05616,PRD-009,6,349000,0.15,Shopee,ShopeePay,Semarang,Jawa Tengah,Completed,5
ORD-2025-003744,2025-04-18,CUST-05796,PRD-006,5,81000,0.15,Tokopedia,Bank Transfer,Balikpapan,Kalimantan Timur,Completed,3
ORD-2025-003745,2025-04-18,CUST-06214,PRD-041,1,281000,0.0,Webstore,Paylater,Solo,Jawa Tengah,Completed,5
ORD-2025-003746,2025-04-18,CUST-06236,PRD-018,1,26000,0.0,TikTok Shop,COD,Semarang,Jawa Tengah,Completed,4
ORD-2025-003747,2025-04-18,CUST-06593,PRD-011,1,146000,0.0,Webstore,DANA,Bandung,Jawa Barat,Completed,4
ORD-2025-003748,2025-04-18,CUST-07622,PRD-014,1,193000,0.05,Webstore,Credit Card,Malang,Jawa Timur,Returned,3
ORD-2025-003749,2025-04-18,CUST-07880,PRD-010,4,102000,0.05,tokopedia,Paylater,Solo,Jawa Tengah,Completed,5
ORD-2025-003750,2025-04-18,CUST-08047,PRD-036,3,95000,0.1,Tokopedia,DANA,Solo,Jawa Tengah,Cancelled,
ORD-2025-003751,2025-04-18,CUST-08162,PRD-007,3,89000,0.05,TikTok Shop,ShopeePay,Balikpapan,Kalimantan Timur,Returned,3
ORD-2025-003752,2025-04-18,CUST-08176,PRD-021,4,45000,0.05,Webstore,DANA,Bandung,Jawa Barat,Cancelled,
ORD-2025-003753,2025-04-18,CUST-08305,PRD-001,1,114000,0.0,Shopee,ShopeePay,Depok,Jawa Barat,Completed,3
ORD-2025-003754,2025-04-18,CUST-08716,PRD-040,1,160000,0.1,Shopee,DANA,Surabaya,Jawa Timur,Completed,4
ORD-2025-003755,2025-04-18,CUST-09390,PRD-020,3,165000,0.0,Shopee,GoPay,Balikpapan,Kalimantan Timur,Completed,4
ORD-2025-003756,2025-04-18,CUST-10196,PRD-017,4,30000,0.15,TikTok Shop,Bank Transfer,Medan,Sumatera Utara,Completed,5
ORD-2025-003757,2025-04-18,CUST-10268,PRD-023,2,252000,0.05,Tokopedia,DANA,Surabaya,Jawa Timur,Completed,5
ORD-2025-003758,2025-04-18,CUST-10660,PRD-026,1,388000,0.25,Shopee,COD,Balikpapan,Kalimantan Timur,Completed,5
ORD-2025-003759,2025-04-18,CUST-10959,PRD-017,4,30000,0.0,TikTok Shop,COD,Tangerang,Banten,Completed,5
ORD-2025-003760,2025-04-18,CUST-12277,PRD-032,2,48000,0.15,Webstore,OVO,Surabaya,Jawa Timur,Completed,5
ORD-2025-003761,2025-04-18,CUST-13514,PRD-025,1,307000,0.0,Webstore,COD,Denpasar,Bali,Completed,
ORD-2025-003762,2025-04-19,CUST-00154,PRD-010,2,102000,0.0,Tokopedia,COD,Yogyakarta,DI Yogyakarta,Completed,5
ORD-2025-003763,2025-04-19,CUST-00548,PRD-031,1,537000,0.0,Webstore,DANA,Palembang,Sumatera Selatan,Completed,
ORD-2025-003764,2025-04-19,CUST-00779,PRD-042,1,310000,0.15,TikTok Shop,Credit Card,Balikpapan,Kalimantan Timur,Completed,4
ORD-2025-003765,2025-04-19,CUST-00886,PRD-031,1,537000,0.15,Shopee,ShopeePay,Jakarta,DKI Jakarta,Completed,4
ORD-2025-003766,19/04/2025,CUST-01022,PRD-045,1,408000,0.15,Webstore,Paylater,Bandar Lampung,Lampung,Completed,5
ORD-2025-003767,2025-04-19,CUST-01233,PRD-021,7,45000,0.2,Webstore,ShopeePay,Surabaya,Jawa Timur,Completed,4
ORD-2025-003768,2025-04-19,CUST-01306,PRD-038,1,146000,0.0,Webstore,Paylater,Solo,Jawa Tengah,Completed,4
ORD-2025-003769,2025-04-19,CUST-01355,PRD-043,1,328000,0.05,Tokopedia,COD,Balikpapan,Kalimantan Timur,Completed,
ORD-2025-003770,2025-04-19,CUST-01430,PRD-037,1,146000,0.05,Shopee,OVO,Surabaya,Jawa Timur,Completed,4
ORD-2025-003771,2025-04-19,CUST-01747,PRD-018,3,26000,0.0,TikTok Shop,OVO,Bandung,Jawa Barat,Completed,3
ORD-2025-003772,2025-04-19,CUST-01997,PRD-001,2,121000,0.1,Tokopedia,OVO,Balikpapan,Kalimantan Timur,Completed,5
ORD-2025-003773,2025-04-19,CUST-02173,PRD-014,5,193000,0.15,TikTok Shop,GoPay,Denpasar,Bali,Completed,4
ORD-2025-003774,19/04/2025,CUST-03588,PRD-039,2,71000,0.0,Tokopedia,OVO,Balikpapan,Kalimantan Timur,Returned,1
ORD-2025-003775,2025-04-19,CUST-03949,PRD-036,3,95000,0.2,TikTok Shop,DANA,Bekasi,Jawa Barat,Completed,3
ORD-2025-003776,2025-04-19,CUST-04463,PRD-018,5,26000,0.05,Shopee,Bank Transfer,Surabaya,Jawa Timur,Completed,5
ORD-2025-003777,2025-04-19,CUST-04944,PRD-006,4,77000,0.15,TikTok Shop,OVO,Balikpapan,Kalimantan Timur,Completed,
ORD-2025-003778,2025-04-19,CUST-05021,PRD-020,6,165000,0.0,Tokopedia,ShopeePay,Balikpapan,Kalimantan Timur,Completed,4
ORD-2025-003779,2025-04-19,CUST-05534,PRD-001,2,121000,0.1,Tokopedia,GoPay,Malang,Jawa Timur,Completed,5
ORD-2025-003780,2025-04-19,CUST-06355,PRD-003,2,122000,0.0,Tokopedia,Paylater,Surabaya,Jawa Timur,Completed,4
ORD-2025-003781,2025-04-19,CUST-07063,PRD-034,2,38000,0.0,Tokopedia,GoPay,Jakarta,DKI Jakarta,Completed,4
ORD-2025-003782,2025-04-19,CUST-07655,PRD-003,1,122000,0.0,Webstore,Bank Transfer,Bandung,Jawa Barat,Completed,5
ORD-2025-003783,2025-04-19,CUST-08064,PRD-046,5,309000,0.1,Tokopedia,DANA,Pekanbaru,Riau,Completed,4
ORD-2025-003784,2025-04-19,CUST-08176,PRD-021,4,45000,0.05,Webstore,Paylater,Bandung,Jawa Barat,Completed,4
ORD-2025-003785,2025-04-19,CUST-08481,PRD-033,1,97000,0.05,Tokopedia,Bank Transfer,Bekasi,Jawa Barat,Completed,5
ORD-2025-003786,2025-04-19,CUST-08518,PRD-005,3,126000,0.15,Webstore,Credit Card,Bogor,Jawa Barat,Cancelled,
ORD-2025-003787,2025-04-19,CUST-08546,PRD-013,1,145000,0.0,Webstore,Credit Card,Bogor,Jawa Barat,Completed,5
ORD-2025-003788,2025-04-19,CUST-08616,PRD-001,4,121000,0.05, Webstore,GoPay,Yogyakarta,DI Yogyakarta,Completed,5
ORD-2025-003789,2025-04-19,CUST-09008,PRD-017,2,28000,0.0,Shopee,ShopeePay,Jakarta,DKI Jakarta,Completed,5
ORD-2025-003790,2025-04-19,CUST-09084,PRD-043,1,339000,0.0,Shopee,GoPay,Surabaya,Jawa Timur,Completed,
ORD-2025-003791,2025-04-19,CUST-09200,PRD-039,1,67000,0.0,Tokopedia,Paylater,Balikpapan,Kalimantan Timur,Completed,
ORD-2025-003792,2025-04-19,CUST-09355,PRD-016,4,38000,0.05,Tokopedia,Bank Transfer,Depok,Jawa Barat,Completed,5
ORD-2025-003793,2025-04-19,CUST-10161,PRD-020,3,165000,0.0,Webstore,GoPay,Bandung,Jawa Barat,Completed,
ORD-2025-003794,2025-04-19,CUST-12859,PRD-010,1,99000,0.05,Webstore,OVO,Bandung,Jawa Barat,Completed,5
ORD-2025-003795,2025-04-19,CUST-13342,PRD-010,6,102000,0.0,Tokopedia,GoPay,Balikpapan,Kalimantan Timur,Completed,4
ORD-2025-003796,2025-04-20,CUST-00184,PRD-016,4,38000,0.15,Tokopedia,Bank Transfer,Balikpapan,Kalimantan Timur,Completed,5
ORD-2025-003797,2025-04-20,CUST-00886,PRD-031,1,537000,0.15,Shopee,ShopeePay,Jakarta,DKI Jakarta,Returned,2
ORD-2025-003798,2025-04-20,CUST-00959,PRD-001,2,121000,0.0,Shopee,ShopeePay,Pekanbaru,Riau,Completed,5
ORD-2025-003799,2025-04-20,CUST-00983,PRD-011,1,146000,0.0,Shopee,DANA,Jakarta,DKI Jakarta,Completed,3
ORD-2025-003800,2025-04-20,CUST-01413,PRD-005,5,126000,0.25,TikTok Shop,DANA,Pekanbaru,Riau,Completed,4
ORD-2025-003801,2025-04-20,CUST-01457,PRD-012,6,165000,0.15,Tokopedia,OVO,Bandung,Jawa Barat,Completed,5
ORD-2025-003802,2025-04-20,CUST-01936,PRD-007,1,89000,0.0,Webstore,OVO,Bekasi,Jawa Barat,Completed,4
ORD-2025-003803,2025-04-20,CUST-02154,PRD-004,2,114000,0.0,Webstore,Bank Transfer,Balikpapan,Kalimantan Timur,Completed,5
ORD-2025-003804,2025-04-20,CUST-02264,PRD-039,2,71000,0.0,Tokopedia,COD,Surabaya,Jawa Timur,Completed,5
ORD-2025-003805,2025-04-20,CUST-02436,PRD-016,2,38000,0.0,webstore,Paylater,Balikpapan,Kalimantan Timur,Completed,5
ORD-2025-003806,2025-04-20,CUST-02832,PRD-020,3,165000,0.0,Tokopedia,COD,Surabaya,Jawa Timur,Completed,5
ORD-2025-003807,2025-04-20,CUST-03509,PRD-037,1,157000,0.1,Tokopedia,Bank Transfer,Solo,Jawa Tengah,Completed,4
ORD-2025-003808,2025-04-20,CUST-04189,PRD-034,2,37000,0.0,Tokopedia,ShopeePay,Balikpapan,Kalimantan Timur,Returned,4
ORD-2025-003809,2025-04-20,CUST-04713,PRD-003,2,122000,0.05,Tokopedia,DANA,Denpasar,Bali,Completed,3
ORD-2025-003810,2025-04-20,CUST-04761,PRD-002,3,131000,0.1,TikTok Shop,GoPay,Denpasar,Bali,Completed,4
ORD-2025-003811,2025-04-20,CUST-04834,PRD-017,5,30000,0.1,Tokopedia,GoPay,Depok,Jawa Barat,Completed,5
ORD-2025-003812,2025-04-20,CUST-05100,PRD-001,3,121000,0.2,Shopee,Credit Card,Bandung,Jawa Barat,Completed,5
ORD-2025-003813,2025-04-20,CUST-05836,PRD-008,3,208000,0.15,Webstore,Bank Transfer,Balikpapan,Kalimantan Timur,Completed,5
ORD-2025-003814,2025-04-20,CUST-05954,PRD-050,1,1305000,0.0,Tokopedia,Bank Transfer,Bogor,Jawa Barat,Completed,5
ORD-2025-003815,2025-04-20,CUST-06453,PRD-030,1,950000,0.1,Webstore,GoPay,Denpasar,Bali,Completed,
ORD-2025-003816,2025-04-20,CUST-06905,PRD-019,5,30000,0.15,Shopee,GoPay,Semarang,Jawa Tengah,Completed,
ORD-2025-003817,2025-04-20,CUST-07622,PRD-014,1,193000,0.05,Webstore,GoPay,Malang,Jawa Timur,Completed,4
ORD-2025-003818,2025-04-20,CUST-08403,PRD-014,1,193000,0.0,Tokopedia,COD,Surabaya,Jawa Timur,Completed,5
ORD-2025-003819,2025-04-20,CUST-08994,PRD-012,2,156000,0.1,TikTok Shop,ShopeePay,Bekasi,Jawa Barat,Completed,4
ORD-2025-003820,2025-04-20,CUST-09151,PRD-036,2,95000,0.0,Shopee,ShopeePay,Balikpapan,Kalimantan Timur,Cancelled,
ORD-2025-003821,2025-04-20,CUST-09163,PRD-015,4,34000,0.25,Shopee,OVO,Denpasar,Bali,Completed,4
ORD-2025-003822,2025-04-20,CUST-09225,PRD-047,2,703000,0.05,Webstore,Bank Transfer,Semarang,Jawa Tengah,Completed,
ORD-2025-003823,2025-04-20,CUST-09252,PRD-003,2,122000,0.05,Shopee,GoPay,Makassar,Sulawesi Selatan,Completed,4
ORD-2025-003824,2025-04-20,CUST-09420,PRD-009,3,349000,0.05,TikTok Shop,Paylater,Bandung,Jawa Barat,Completed,4
ORD-2025-003825,2025-04-20,CUST-09426,PRD-021,2,45000,0.0,Webstore,Bank Transfer,Bandung,Jawa Barat,Completed,4
ORD-2025-003826,2025-04-20,CUST-09641,PRD-007,2,85000,0.0,Tokopedia,OVO,Balikpapan,Kalimantan Timur,Completed,
ORD-2025-003827,2025-04-20,CUST-10011,PRD-039,2,71000,0.1,Tokopedia,ShopeePay,Bogor,Jawa Barat,Completed,4
ORD-2025-003828,2025-04-20,CUST-10045,PRD-042,2,297000,0.0,Webstore,COD,Yogyakarta,DI Yogyakarta,Completed,5
ORD-2025-003829,2025-04-20,CUST-10548,PRD-041,1,269000,0.0,Shopee,Credit Card,Bandar Lampung,Lampung,Completed,4
ORD-2025-003830,2025-04-20,CUST-10641,PRD-021,5,45000,0.0,Webstore,Bank Transfer,Surabaya,Jawa Timur,Completed,5
ORD-2025-003831,2025-04-20,CUST-11561,PRD-016,3,38000,0.2,TikTok Shop,DANA,Surabaya,Jawa Timur,Completed,4
ORD-2025-003832,2025-04-20,CUST-13210,PRD-022,1,153000,0.05,Tokopedia,OVO,Medan,Sumatera Utara,Completed,
ORD-2025-003833,2025-04-20,CUST-14596,PRD-017,2,30000,0.0,Tokopedia,GoPay,Yogyakarta,DI Yogyakarta,Cancelled,
ORD-2025-003834,2025-04-21,CUST-00014,PRD-033,1,97000,0.1,TikTok Shop,COD,Surabaya,Jawa Timur,Completed,5
ORD-2025-003835,2025-04-21,CUST-00015,PRD-014,1,193000,0.1,Tokopedia,Credit Card,Depok,Jawa Barat,Completed,4
ORD-2025-003836,2025-04-21,CUST-00128,PRD-015,11,34000,0.15,Webstore,Paylater,Medan,Sumatera Utara,Completed,5
ORD-2025-003837,2025-04-21,CUST-00585,PRD-003,5,122000,0.2,Shopee,OVO,Denpasar,Bali,Completed,5
ORD-2025-003838,2025-04-21,CUST-00661,PRD-009,2,349000,0.1,TikTok Shop,Paylater,Jakarta,DKI Jakarta,Completed,4
ORD-2025-003839,2025-04-21,CUST-00758,PRD-022,1,153000,0.0,Webstore,OVO,Balikpapan,Kalimantan Timur,Completed,5
ORD-2025-003840,2025-04-21,CUST-01428,PRD-042,1,310000,0.15,Shopee,Credit Card,Bandung,Jawa Barat,Completed,5
ORD-2025-003841,2025-04-21,CUST-02001,PRD-008,1,208000,0.15,Shopee,ShopeePay,Depok,Jawa Barat,Completed,4
ORD-2025-003842,2025-04-21,CUST-02984,PRD-024,1,450000,0.1,Tokopedia,ShopeePay,Bandung,Jawa Barat,Completed,5
ORD-2025-003843,2025-04-21,CUST-03015,PRD-001,1,121000,0.05,Tokopedia,DANA,Balikpapan,Kalimantan Timur,Completed,5
ORD-2025-003844,2025-04-21,CUST-03313,PRD-012,3,165000,0.0,Tokopedia,Paylater,Bandar Lampung,Lampung,Completed,
ORD-2025-003845,21/04/2025,CUST-03957,PRD-010,1,102000,0.15,Tokopedia,Bank Transfer,Surabaya,Jawa Timur,Completed,
ORD-2025-003846,2025-04-21,CUST-03975,PRD-036,3,95000,0.1,Shopee,ShopeePay,Bandar Lampung,Lampung,Completed,4
ORD-2025-003847,2025-04-21,CUST-04300,PRD-035,1,121000,0.0,Tokopedia,GoPay,Bandar Lampung,Lampung,Completed,4
ORD-2025-003848,2025-04-21,CUST-04324,PRD-019,7,29000,0.2,TikTok Shop,Bank Transfer,Medan,Sumatera Utara,Cancelled,
ORD-2025-003849,2025-04-21,CUST-04511,PRD-020,3,165000,0.0,Tokopedia,COD,Depok,Jawa Barat,Completed,
ORD-2025-003850,2025-04-21,CUST-04686,PRD-003,1,117000,0.0,WEBSTORE,GoPay,Balikpapan,Kalimantan Timur,Completed,5
ORD-2025-003851,2025-04-21,CUST-05164,PRD-039,5,71000,0.2,Tokopedia,OVO,Bogor,Jawa Barat,Completed,5
ORD-2025-003852,2025-04-21,CUST-05233,PRD-004,2,114000,0.15,Webstore,Bank Transfer,Yogyakarta,DI Yogyakarta,Completed,3
ORD-2025-003853,2025-04-21,CUST-05471,PRD-040,2,160000,0.15,Webstore,Bank Transfer,Surabaya,Jawa Timur,Completed,4
ORD-2025-003854,2025-04-21,CUST-05534,PRD-001,2,121000,0.1,Tokopedia,Paylater,Tangerang,Banten,Returned,
ORD-2025-003855,2025-04-21,CUST-05688,PRD-036,4,95000,0.25,Shopee,OVO,Tangerang,Banten,Completed,5
ORD-2025-003855,2025-04-21,CUST-05688,PRD-036,4,95000,0.25,Shopee,OVO,Tangerang,Banten,Completed,5
ORD-2025-003856,2025-04-21,CUST-06116,PRD-010,3,102000,0.1,Shopee,DANA,Pekanbaru,Riau,Completed,3
ORD-2025-003857,2025-04-21,CUST-06299,PRD-011,5,146000,0.2,Tokopedia,OVO,Bandar Lampung,Lampung,Completed,4
ORD-2025-003858,2025-04-21,CUST-06488,PRD-036,2,95000,0.1,Webstore,Credit Card,Surabaya,Jawa Timur,Completed,4
ORD-2025-003859,2025-04-21,CUST-06987,PRD-018,4,26000,0.05,TikTok Shop,Paylater,Bekasi,Jawa Barat,Completed,4
ORD-2025-003860,2025-04-21,CUST-07081,PRD-006,3,81000,0.15,TikTok Shop,COD,Bekasi,Jawa Barat,Completed,5
ORD-2025-003861,2025-04-21,CUST-07267,PRD-003,2,122000,0.0,Tokopedia,GoPay,Bekasi,Jawa Barat,Completed,5
ORD-2025-003862,2025-04-21,CUST-07361,PRD-001,3,121000,0.1,Tokopedia,DANA,Bogor,Jawa Barat,Completed,4
ORD-2025-003863,2025-04-21,CUST-08071,PRD-007,2,89000,0.15,TikTok Shop,Credit Card,Denpasar,Bali,Completed,5
ORD-2025-003864,2025-04-21,CUST-08424,PRD-013,4,145000,0.1,Shopee,Paylater,Solo,Jawa Tengah,Completed,4
ORD-2025-003865,2025-04-21,CUST-08443,PRD-037,2,152000,0.05,TikTok Shop,OVO,Tangerang,Banten,Cancelled,
ORD-2025-003866,2025-04-21,CUST-08466,PRD-011,5,146000,0.1,TikTok Shop,OVO,Balikpapan,Kalimantan Timur,Completed,4
ORD-2025-003867,2025-04-21,CUST-08743,PRD-011,1,146000,0.1,Tokopedia,GoPay,Bekasi,Jawa Barat,Completed,5
ORD-2025-003868,2025-04-21,CUST-08872,PRD-042,1,310000,0.0,TikTok Shop,DANA,Palembang,Sumatera Selatan,Completed,4
ORD-2025-003869,2025-04-21,CUST-08953,PRD-016,2,38000,0.0,Shopee,ShopeePay,Surabaya,Jawa Timur,Completed,5
ORD-2025-003870,2025-04-21,CUST-09816,PRD-032,4,48000,0.05,Shopee,Paylater,Malang,Jawa Timur,Completed,4
ORD-2025-003871,2025-04-21,CUST-09855,PRD-007,2,89000,0.05,Shopee,ShopeePay,Balikpapan,Kalimantan Timur,Completed,4
ORD-2025-003872,2025-04-21,CUST-12588,PRD-032,1,48000,0.0,Webstore,Bank Transfer,Medan,Sumatera Utara,Completed,4
ORD-2025-003873,2025-04-21,CUST-13515,PRD-022,2,141000,0.0,Shopee,GoPay,Surabaya,Jawa Timur,Completed,4
ORD-2025-003874,2025-04-21,CUST-14089,PRD-017,5,30000,0.1,Tokopedia,Bank Transfer,Semarang,Jawa Tengah,Completed,5
ORD-2025-003875,2025-04-22,CUST-00873,PRD-018,5,26000,0.15,Webstore,GoPay,Balikpapan,Kalimantan Timur,Completed,4
ORD-2025-003876,2025-04-22,CUST-01025,PRD-037,1,157000,0.15,Tokopdia,GoPay,Palembang,Sumatera Selatan,Completed,4
ORD-2025-003877,2025-04-22,CUST-02040,PRD-039,1,71000,0.0,Shopee,ShopeePay,Surabaya,Jawa Timur,Completed,4
ORD-2025-003878,2025-04-22,CUST-02291,PRD-036,3,95000,0.15,Shopee,OVO,Balikpapan,Kalimantan Timur,Completed,5
ORD-2025-003879,2025-04-22,CUST-02984,PRD-024,1,450000,0.1,Tokopedia,OVO,Bandung,Jawa Barat,Cancelled,
ORD-2025-003880,2025-04-22,CUST-03106,PRD-038,1,146000,0.25,Tokopedia,COD,Denpasar,Bali,Completed,5
ORD-2025-003881,2025-04-22,CUST-03529,PRD-019,2,30000,0.1,Tokopedia,Bank Transfer,Jakarta,DKI Jakarta,Completed,
ORD-2025-003882,2025-04-22,CUST-03687,PRD-032,3,48000,0.25,TikTok Shop,ShopeePay,Balikpapan,Kalimantan Timur,Returned,
ORD-2025-003883,2025-04-22,CUST-03706,PRD-034,1,38000,0.05,Shopee,Credit Card,Bekasi,Jawa Barat,Completed,4
ORD-2025-003884,2025-04-22,CUST-04099,PRD-033,2,97000,0.1,Shopee,GoPay,semarang,Jawa Tengah,Completed,5
ORD-2025-003885,2025-04-22,CUST-04130,PRD-043,1,339000,0.0,Tokopedia,GoPay,Tangerang,Banten,Completed,5
ORD-2025-003886,2025-04-22,CUST-04273,PRD-034,2,38000,0.15,Tokopedia,COD,Balikpapan,Kalimantan Timur,Completed,5
ORD-2025-003887,2025-04-22,CUST-04983,PRD-006,1,81000,0.15,Shopee,COD,Denpasar,Bali,Completed,4
ORD-2025-003888,2025-04-22,CUST-05158,PRD-017,1,30000,0.1,Shopee,ShopeePay,Yogyakarta,DI Yogyakarta,Returned,
ORD-2025-003889,2025-04-22,CUST-05773,PRD-002,1,131000,0.0,Tokopedia,ShopeePay,Medan,Sumatera Utara,Completed,4
ORD-2025-003890,2025-04-22,CUST-06131,PRD-019,5,30000,0.15,TikTok Shop,ShopeePay,Yogyakarta,DI Yogyakarta,Completed,4
ORD-2025-003891,2025-04-22,CUST-06477,PRD-014,4,193000,0.0,Tokopedia,Credit Card,Balikpapan,Kalimantan Timur,Completed,4
ORD-2025-003892,2025-04-22,CUST-06948,PRD-011,1,139000,0.0,Webstore,GoPay,Surabaya,Jawa Timur,Completed,4
ORD-2025-003893,2025-04-22,CUST-07387,PRD-012,4,165000,0.15,Tokopedia,COD,Palembang,Sumatera Selatan,Returned,1
ORD-2025-003894,2025-04-22,CUST-07465,PRD-017,7,30000,0.1,Shopee,Bank Transfer,Balikpapan,Kalimantan Timur,Completed,5
ORD-2025-003895,2025-04-22,CUST-07854,PRD-019,2,30000,0.05,TikTok Shop,Paylater,Surabaya,Jawa Timur,Completed,
ORD-2025-003896,2025-04-22,CUST-08107,PRD-047,3,703000,0.05,TikTok Shop,GoPay,Malang,Jawa Timur,Completed,4
ORD-2025-003897,2025-04-22,CUST-08546,PRD-013,1,145000,0.0,Webstore,GoPay,Bogor,Jawa Barat,Cancelled,
ORD-2025-003898,2025-04-22,CUST-09029,PRD-001,1,121000,0.0,TikTok Shop,OVO,Balikpapan,Kalimantan Timur,Completed,3
ORD-2025-003899,2025-04-22,CUST-09034,PRD-020,1,165000,0.0,TikTok Shop,COD,Medan,Sumatera Utara,Completed,5
ORD-2025-003900,2025-04-22,CUST-09784,PRD-010,5,102000,0.15,Webstore,DANA,Malang,Jawa Timur,Completed,5
ORD-2025-003901,2025-04-22,CUST-10003,PRD-046,4,309000,0.15,Tokopedia,Credit Card,Makassar,Sulawesi Selatan,Completed,4
ORD-2025-003902,2025-04-22,CUST-10541,PRD-021,5,42000,0.0,Tokopedia,OVO,Solo,Jawa Tengah,Completed,5
ORD-2025-003903,2025-04-22,CUST-11611,PRD-004,1,114000,0.1,TikTok Shop,GoPay,Balikpapan,Kalimantan Timur,Completed,
ORD-2025-003904,2025-04-23,CUST-00577,PRD-027,1,315000,0.0,Shopee,DANA,Surabaya,Jawa Timur,Completed,5
ORD-2025-003905,2025-04-23,CUST-00855,PRD-007,2,89000,0.0,Shopee,COD,Tangerang,Banten,Completed,4
ORD-2025-003906,2025-04-23,CUST-01904,PRD-030,1,950000,0.0,Tokopedia,OVO,Bandung,Jawa Barat,Completed,4
ORD-2025-003907,2025-04-23,CUST-02033,PRD-015,3,34000,0.0,Webstore,Bank Transfer,Surabaya,Jawa Timur,Completed,5
